satellite,p29-HC-pfile9.pddl,140,,177,93
satellite,p30-HC-pfile10.pddl,174,,,
satellite,p31-HC-pfile11.pddl,195,,,
satellite,p32-HC-pfile12.pddl,,,,
satellite,p33-HC-pfile13.pddl,,,,
satellite,p34-HC-pfile14.pddl,267,,,
satellite,p35-HC-pfile15.pddl,284,,,
satellite,p36-HC-pfile16.pddl,,,,
scanalyzer-08-strips,p01.pddl,18,18,18,18
scanalyzer-08-strips,p02.pddl,18,20,20,18
scanalyzer-08-strips,p03.pddl,18,19,19,18
scanalyzer-08-strips,p04.pddl,24,24,24,24
scanalyzer-08-strips,p05.pddl,24,26,26,24
scanalyzer-08-strips,p06.pddl,24,25,25,24
scanalyzer-08-strips,p07.pddl,30,30,30,30
scanalyzer-08-strips,p08.pddl,30,32,32,30
scanalyzer-08-strips,p09.pddl,30,31,31,30
scanalyzer-08-strips,p10.pddl,36,36,36,36
scanalyzer-08-strips,p11.pddl,36,38,38,36
scanalyzer-08-strips,p12.pddl,36,37,37,36
scanalyzer-08-strips,p13.pddl,42,42,42,42
scanalyzer-08-strips,p14.pddl,42,44,44,42
scanalyzer-08-strips,p15.pddl,42,43,43,42
scanalyzer-08-strips,p16.pddl,48,,48,48
scanalyzer-08-strips,p17.pddl,48,50,50,48
scanalyzer-08-strips,p18.pddl,48,49,49,48
scanalyzer-08-strips,p19.pddl,54,,54,54
scanalyzer-08-strips,p20.pddl,54,56,56,54
scanalyzer-08-strips,p21.pddl,54,55,55,54
scanalyzer-08-strips,p22.pddl,12,12,12,12
scanalyzer-08-strips,p23.pddl,12,12,12,12
scanalyzer-08-strips,p24.pddl,12,12,12,12
scanalyzer-08-strips,p25.pddl,,,24,24
scanalyzer-08-strips,p26.pddl,,,26,25
scanalyzer-08-strips,p27.pddl,25,,26,25
scanalyzer-08-strips,p28.pddl,,,,
scanalyzer-08-strips,p29.pddl,,,39,38
scanalyzer-08-strips,p30.pddl,,,39,38
scanalyzer-opt11-strips,p01.pddl,12,12,12,12
scanalyzer-opt11-strips,p02.pddl,18,20,20,18
scanalyzer-opt11-strips,p03.pddl,18,19,19,18
scanalyzer-opt11-strips,p04.pddl,24,24,24,24
scanalyzer-opt11-strips,p05.pddl,30,30,30,30
scanalyzer-opt11-strips,p06.pddl,24,26,26,24
scanalyzer-opt11-strips,p07.pddl,54,,54,54
scanalyzer-opt11-strips,p08.pddl,36,36,36,36
scanalyzer-opt11-strips,p09.pddl,42,,42,42
scanalyzer-opt11-strips,p10.pddl,48,,48,48
scanalyzer-opt11-strips,p11.pddl,,,24,24
scanalyzer-opt11-strips,p12.pddl,24,25,25,24
scanalyzer-opt11-strips,p13.pddl,25,26,26,25
scanalyzer-opt11-strips,p14.pddl,,26,26,25
scanalyzer-opt11-strips,p15.pddl,30,32,32,30
scanalyzer-opt11-strips,p16.pddl,36,38,38,36
scanalyzer-opt11-strips,p17.pddl,42,44,44,42
scanalyzer-opt11-strips,p18.pddl,48,50,50,48
scanalyzer-opt11-strips,p19.pddl,54,56,56,54
scanalyzer-opt11-strips,p20.pddl,,,,
sokoban-opt08-strips,p01.pddl,4,11,11,4
sokoban-opt08-strips,p02.pddl,3,9,9,4
sokoban-opt08-strips,p03.pddl,1,4,4,2
sokoban-opt08-strips,p04.pddl,3,26,26,3
sokoban-opt08-strips,p05.pddl,8,8,8,8
sokoban-opt08-strips,p06.pddl,1,2,2,1
sokoban-opt08-strips,p07.pddl,5,7,7,5
sokoban-opt08-strips,p08.pddl,5,16,16,8
sokoban-opt08-strips,p09.pddl,3,4,4,4
sokoban-opt08-strips,p10.pddl,4,12,12,4
sokoban-opt08-strips,p11.pddl,5,16,16,6
sokoban-opt08-strips,p12.pddl,4,9,9,4
sokoban-opt08-strips,p13.pddl,4,4,4,4
sokoban-opt08-strips,p14.pddl,3,12,12,3
sokoban-opt08-strips,p15.pddl,4,58,58,4
sokoban-opt08-strips,p16.pddl,6,20,20,6
sokoban-opt08-strips,p17.pddl,4,7,7,5
sokoban-opt08-strips,p18.pddl,7,32,32,8
sokoban-opt08-strips,p19.pddl,6,29,29,8
sokoban-opt08-strips,p20.pddl,2,2,2,2
sokoban-opt08-strips,p21.pddl,1,2,2,1
sokoban-opt08-strips,p22.pddl,4,33,33,4
sokoban-opt08-strips,p23.pddl,5,16,16,5
sokoban-opt08-strips,p24.pddl,5,19,19,5
sokoban-opt08-strips,p25.pddl,8,28,28,10
sokoban-opt08-strips,p26.pddl,5,28,28,5
sokoban-opt08-strips,p27.pddl,7,13,13,7
sokoban-opt08-strips,p28.pddl,5,19,19,5
sokoban-opt08-strips,p29.pddl,12,14,14,12
sokoban-opt08-strips,p30.pddl,12,12,12,12
sokoban-opt11-strips,p01.pddl,1,2,2,1
sokoban-opt11-strips,p02.pddl,4,7,7,5
sokoban-opt11-strips,p03.pddl,3,12,12,3
sokoban-opt11-strips,p04.pddl,3,26,26,3
sokoban-opt11-strips,p05.pddl,6,20,20,6
sokoban-opt11-strips,p06.pddl,5,16,16,6
sokoban-opt11-strips,p07.pddl,4,12,12,4
sokoban-opt11-strips,p08.pddl,3,4,4,4
sokoban-opt11-strips,p09.pddl,5,7,7,5
sokoban-opt11-strips,p10.pddl,8,8,8,8
sokoban-opt11-strips,p11.pddl,4,4,4,4
sokoban-opt11-strips,p12.pddl,2,2,2,2
sokoban-opt11-strips,p13.pddl,5,16,16,8
sokoban-opt11-strips,p14.pddl,4,9,9,4
sokoban-opt11-strips,p15.pddl,7,32,32,8
sokoban-opt11-strips,p16.pddl,4,58,58,4
sokoban-opt11-strips,p17.pddl,6,29,29,8
sokoban-opt11-strips,p18.pddl,1,2,2,1
sokoban-opt11-strips,p19.pddl,4,33,33,4
sokoban-opt11-strips,p20.pddl,5,16,16,5
tidybot-opt11-strips,p01.pddl,4,4,4,4
tidybot-opt11-strips,p02.pddl,8,20,19,4
tidybot-opt11-strips,p03.pddl,7,13,12,4
tidybot-opt11-strips,p04.pddl,8,25,25,4
tidybot-opt11-strips,p05.pddl,8,25,24,4
tidybot-opt11-strips,p06.pddl,9,27,27,4
tidybot-opt11-strips,p07.pddl,7,14,13,4
tidybot-opt11-strips,p08.pddl,8,20,19,4
tidybot-opt11-strips,p09.pddl,7,18,17,4
tidybot-opt11-strips,p10.pddl,9,23,22,4
tidybot-opt11-strips,p11.pddl,8,,15,4
tidybot-opt11-strips,p12.pddl,9,23,21,4
tidybot-opt11-strips,p13.pddl,8,17,16,4
tidybot-opt11-strips,p14.pddl,8,17,17,4
tidybot-opt11-strips,p15.pddl,7,,18,4
tidybot-opt11-strips,p16.pddl,9,,22,4
tidybot-opt11-strips,p17.pddl,8,,21,4
tidybot-opt11-strips,p18.pddl,9,,18,4
tidybot-opt11-strips,p19.pddl,8,,21,4
tidybot-opt11-strips,p20.pddl,9,,26,4
tpp,p01.pddl,4,4,4,3
tpp,p02.pddl,7,7,7,6
tpp,p03.pddl,10,10,10,9
tpp,p04.pddl,13,13,13,12
tpp,p05.pddl,15,17,17,15
tpp,p06.pddl,11,23,23,21
tpp,p07.pddl,13,32,32,30
tpp,p08.pddl,14,38,38,36
tpp,p09.pddl,16,45,45,42
tpp,p10.pddl,17,51,51,48
tpp,p11.pddl,8,48,48,45
tpp,p12.pddl,9,48,48,45
tpp,p13.pddl,10,41,40,39
tpp,p14.pddl,11,59,58,57
tpp,p15.pddl,12,71,70,69
tpp,p16.pddl,13,86,85,84
tpp,p17.pddl,14,72,72,69
tpp,p18.pddl,15,69,69,66
tpp,p19.pddl,16,96,96,93
tpp,p20.pddl,17,111,111,108
tpp,p21.pddl,12,110,110,108
tpp,p22.pddl,13,84,83,81
tpp,p23.pddl,14,107,107,105
tpp,p24.pddl,15,,106,105
tpp,p25.pddl,16,130,130,129
tpp,p26.pddl,17,,133,132
tpp,p27.pddl,18,,145,144
tpp,p28.pddl,19,,151,150
tpp,p29.pddl,20,,184,183
tpp,p30.pddl,21,,176,174
transport-opt08-strips,p01.pddl,15,54,54,4
transport-opt08-strips,p02.pddl,9,119,118,6
transport-opt08-strips,p03.pddl,24,154,150,8
transport-opt08-strips,p04.pddl,32,201,201,10
transport-opt08-strips,p05.pddl,44,201,199,12
transport-opt08-strips,p06.pddl,37,181,178,14
transport-opt08-strips,p07.pddl,59,231,228,16
transport-opt08-strips,p08.pddl,42,,171,18
transport-opt08-strips,p09.pddl,38,,157,20
transport-opt08-strips,p10.pddl,55,,232,22
transport-opt08-strips,p11.pddl,10,245,245,4
transport-opt08-strips,p12.pddl,18,330,330,6
transport-opt08-strips,p13.pddl,19,320,320,8
transport-opt08-strips,p14.pddl,35,375,374,10
transport-opt08-strips,p15.pddl,26,343,341,12
transport-opt08-strips,p16.pddl,31,440,438,14
transport-opt08-strips,p17.pddl,56,476,468,16
transport-opt08-strips,p18.pddl,39,453,453,18
transport-opt08-strips,p19.pddl,43,424,417,20
transport-opt08-strips,p20.pddl,76,,528,22
transport-opt08-strips,p21.pddl,42,320,320,4
transport-opt08-strips,p22.pddl,27,346,346,6
transport-opt08-strips,p23.pddl,26,457,456,8
transport-opt08-strips,p24.pddl,27,462,462,10
transport-opt08-strips,p25.pddl,54,450,448,12
transport-opt08-strips,p26.pddl,39,351,345,14
transport-opt08-strips,p27.pddl,43,379,360,16
transport-opt08-strips,p28.pddl,59,446,444,18
transport-opt08-strips,p29.pddl,73,,466,20
transport-opt08-strips,p30.pddl,71,,499,22
transport-opt11-strips,p01.pddl,26,457,456,8
transport-opt11-strips,p02.pddl,24,154,150,8
transport-opt11-strips,p03.pddl,18,330,330,6
transport-opt11-strips,p04.pddl,19,320,320,8
transport-opt11-strips,p05.pddl,27,462,462,10
transport-opt11-strips,p06.pddl,32,201,201,10
transport-opt11-strips,p07.pddl,28,163,162,12
transport-opt11-strips,p08.pddl,29,170,167,12
transport-opt11-strips,p09.pddl,31,147,146,14
transport-opt11-strips,p10.pddl,40,229,228,14
transport-opt11-strips,p11.pddl,33,364,363,16
transport-opt11-strips,p12.pddl,28,373,372,16
transport-opt11-strips,p13.pddl,38,246,246,16
transport-opt11-strips,p14.pddl,48,203,200,16
transport-opt11-strips,p15.pddl,53,480,479,18
transport-opt11-strips,p16.pddl,49,438,434,18
transport-opt11-strips,p17.pddl,44,201,199,12
transport-opt11-strips,p18.pddl,35,375,374,10
transport-opt11-strips,p19.pddl,54,450,448,12
transport-opt11-strips,p20.pddl,37,181,178,14
trucks-strips,p01.pddl,6,10,10,9
trucks-strips,p02.pddl,8,13,13,12
trucks-strips,p03.pddl,7,16,16,15
trucks-strips,p04.pddl,8,19,19,18
trucks-strips,p05.pddl,9,22,22,21
trucks-strips,p06.pddl,10,25,25,24
trucks-strips,p07.pddl,10,19,19,18
trucks-strips,p08.pddl,11,22,22,21
trucks-strips,p09.pddl,13,25,25,24
trucks-strips,p10.pddl,13,28,28,27
trucks-strips,p11.pddl,14,31,31,30
trucks-strips,p12.pddl,16,34,34,33
trucks-strips,p13.pddl,14,28,28,27
trucks-strips,p14.pddl,14,31,31,30
trucks-strips,p15.pddl,15,34,34,33
trucks-strips,p16.pddl,16,37,37,36
trucks-strips,p17.pddl,18,40,40,39
trucks-strips,p18.pddl,19,43,42,42
trucks-strips,p19.pddl,16,37,36,36
trucks-strips,p20.pddl,18,40,40,39
trucks-strips,p21.pddl,18,43,43,42
trucks-strips,p22.pddl,20,46,46,45
trucks-strips,p23.pddl,21,49,49,48
trucks-strips,p24.pddl,22,52,52,51
trucks-strips,p25.pddl,20,46,45,45
trucks-strips,p26.pddl,21,49,48,48
trucks-strips,p27.pddl,22,52,52,51
trucks-strips,p28.pddl,22,55,55,54
trucks-strips,p29.pddl,24,58,58,57
trucks-strips,p30.pddl,26,61,61,60
visitall-opt11-strips,problem02-full.pddl,3,3,3,3
visitall-opt11-strips,problem02-half.pddl,1,1,1,1
visitall-opt11-strips,problem03-full.pddl,8,8,8,8
visitall-opt11-strips,problem03-half.pddl,5,6,6,6
visitall-opt11-strips,problem04-full.pddl,15,15,15,15
visitall-opt11-strips,problem04-half.pddl,9,11,11,10
visitall-opt11-strips,problem05-full.pddl,24,24,24,24
visitall-opt11-strips,problem05-half.pddl,14,17,17,17
visitall-opt11-strips,problem06-full.pddl,35,35,35,35
visitall-opt11-strips,problem06-half.pddl,17,22,22,17
visitall-opt11-strips,problem07-full.pddl,48,48,48,48
visitall-opt11-strips,problem07-half.pddl,32,35,35,34
visitall-opt11-strips,problem08-full.pddl,63,63,63,63
visitall-opt11-strips,problem08-half.pddl,35,41,41,39
visitall-opt11-strips,problem09-full.pddl,80,80,80,80
visitall-opt11-strips,problem09-half.pddl,50,59,59,58
visitall-opt11-strips,problem10-full.pddl,99,99,99,99
visitall-opt11-strips,problem10-half.pddl,51,62,62,57
visitall-opt11-strips,problem11-full.pddl,120,120,120,120
visitall-opt11-strips,problem11-half.pddl,61,67,67,65
woodworking-opt08-strips,p01.pddl,148,170,160,130
woodworking-opt08-strips,p02.pddl,158,185,185,155
woodworking-opt08-strips,p03.pddl,215,269,265,235
woodworking-opt08-strips,p04.pddl,185,232,215,185
woodworking-opt08-strips,p05.pddl,205,237,230,200
woodworking-opt08-strips,p06.pddl,324,430,430,355
woodworking-opt08-strips,p07.pddl,321,353,350,325
woodworking-opt08-strips,p08.pddl,359,397,390,350
woodworking-opt08-strips,p09.pddl,321,430,425,390
woodworking-opt08-strips,p10.pddl,419,441,420,390
woodworking-opt08-strips,p11.pddl,125,130,120,90
woodworking-opt08-strips,p12.pddl,200,208,205,175
woodworking-opt08-strips,p13.pddl,154,177,165,135
woodworking-opt08-strips,p14.pddl,148,179,170,150
woodworking-opt08-strips,p15.pddl,234,270,270,235
woodworking-opt08-strips,p16.pddl,216,275,270,230
woodworking-opt08-strips,p17.pddl,243,254,250,220
woodworking-opt08-strips,p18.pddl,341,392,385,365
woodworking-opt08-strips,p19.pddl,331,352,345,315
woodworking-opt08-strips,p20.pddl,388,421,385,345
woodworking-opt08-strips,p21.pddl,80,95,95,65
woodworking-opt08-strips,p22.pddl,130,145,145,90
woodworking-opt08-strips,p23.pddl,174,175,175,145
woodworking-opt08-strips,p24.pddl,192,232,225,195
woodworking-opt08-strips,p25.pddl,272,371,370,310
woodworking-opt08-strips,p26.pddl,190,202,190,160
woodworking-opt08-strips,p27.pddl,255,306,300,280
woodworking-opt08-strips,p28.pddl,375,471,465,445
woodworking-opt08-strips,p29.pddl,418,509,505,475
woodworking-opt08-strips,p30.pddl,511,619,610,580
woodworking-opt11-strips,p01.pddl,174,175,175,145
woodworking-opt11-strips,p02.pddl,200,208,205,175
woodworking-opt11-strips,p03.pddl,154,177,165,135
woodworking-opt11-strips,p04.pddl,215,269,265,235
woodworking-opt11-strips,p05.pddl,192,232,225,195
woodworking-opt11-strips,p06.pddl,185,232,215,185
woodworking-opt11-strips,p07.pddl,148,179,170,150
woodworking-opt11-strips,p08.pddl,272,371,370,310
woodworking-opt11-strips,p09.pddl,205,237,230,200
woodworking-opt11-strips,p10.pddl,234,270,270,235
woodworking-opt11-strips,p11.pddl,190,202,190,160
woodworking-opt11-strips,p12.pddl,216,275,270,230
woodworking-opt11-strips,p13.pddl,324,430,430,355
woodworking-opt11-strips,p14.pddl,255,306,300,280
woodworking-opt11-strips,p15.pddl,243,254,250,220
woodworking-opt11-strips,p16.pddl,321,353,350,325
woodworking-opt11-strips,p17.pddl,375,471,465,445
woodworking-opt11-strips,p18.pddl,341,392,385,365
woodworking-opt11-strips,p19.pddl,359,397,390,350
woodworking-opt11-strips,p20.pddl,418,509,505,475
zenotravel,pfile1,1,1,1,1
zenotravel,pfile10,19,21,19,17
zenotravel,pfile11,11,12,12,9
zenotravel,pfile12,17,19,18,14
zenotravel,pfile13,22,23,22,18
zenotravel,pfile14,25,28,26,21
zenotravel,pfile15,29,34,30,24
zenotravel,pfile16,33,39,37,28
zenotravel,pfile17,49,53,47,40
zenotravel,pfile18,46,54,49,37
zenotravel,pfile19,55,,60,46
zenotravel,pfile2,4,4,4,3
zenotravel,pfile20,63,,67,50
zenotravel,pfile3,5,5,5,4
zenotravel,pfile4,6,6,6,5
zenotravel,pfile5,10,11,11,8
zenotravel,pfile6,10,11,11,8
zenotravel,pfile7,10,12,12,8
zenotravel,pfile8,9,10,10,7
zenotravel,pfile9,17,18,18,14
